pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,industryG,sati,satiG,insurance,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간,사업체지역,산업체,산업체분류,주당근로일,주당근로시간,주당근로시간_binary,직장에서의복리후생제공여부,보험가입여부,직장만족도
108549,2,2,경기,2,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,3,3.3,1,4,6,6,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-10-01,,9.0,0,9.0,0,0,4,2,9,2,2,1,1,2,2,1,1,1,5.0,40,1,2,1,1,3,1.0,14.0,3.0,3,1,1,3,1,1,3,3,3,1.0,1,1,0,0,,3.0,5.6666666667,3,0,25.916666667,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇다,,,서울,사업시설관리/사업지원및임대서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,그렇지않다
108562,2,2,경기,1,26.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-1.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,25.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.49,1,4,7,7,7,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2018-08-01,2020-08-01,,24.0,0,24.0,1,1,3,3,-1,3,3,2,2,2,1,2,1,2,5.0,25,1,2,1,1,1,8.0,10.0,3.0,3,1,1,2,2,1,3,3,3,,2,2,0,0,,3.0,7.0,3,1,26.583333333,3.0,남자,건강하다,미혼,수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,,경기,정보통신업,3차산업,5.0,25,40시간이하,제공하지않는다,가입했다,보통이다
108660,2,3,충남,2,24.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,25.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3,3.3,1,4,4,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-01-01,2020-05-01,,4.0,0,4.0,0,0,3,4,-1,4,2,1,3,3,1,1,3,3,5.0,25,3,3,3,1,1,5.0,9.0,3.0,3,1,2,2,3,1,2,3,3,,3,1,0,0,,3.0,4.6666666667,2,0,24.416666667,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,보통이다,그렇지않다,그렇지않다,,그렇지않다,,,인천,숙박/음식점업,3차산업,5.0,25,40시간이하,제공하지않는다,가입하지않음,그렇지않다
108715,2,4,경북,1,26.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,50.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3,3.2,2,3,5,6,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-03-01,,2.0,0,2.0,0,0,4,4,5,4,4,2,2,2,2,2,2,2,5.0,50,2,3,3,1,3,1.0,13.0,3.0,2,1,2,3,3,1,3,3,3,2.0,3,3,0,1,,3.0,5.3333333333,3,0,26.166666667,3.0,남자,보통이다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,전문과학및기술서비스업,3차산업,5.0,50,40시간초과,제공하지않는다,가입하지않음,그렇다
108719,2,4,경북,2,26.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3,3.4,1,3,5,6,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-05-01,,0.0,0,0.0,0,0,1,1,-1,2,3,3,3,3,3,3,3,3,3.0,24,2,2,2,1,2,2.0,,3.0,2,1,2,1,1,1,3,3,3,,1,2,0,0,,,5.3333333333,3,0,26.166666667,3.0,여자,보통이다,미혼,비수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,그렇다,,,부산,,,3.0,24,40시간이하,제공하지않는다,가입하지않음,보통이다
108741,2,4,경북,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,-1.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,4.1,1,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-03-01,,13.0,0,13.0,1,0,4,3,-1,2,3,1,1,1,1,1,3,1,5.0,40,1,2,1,1,1,12.0,11.0,3.0,3,1,2,3,2,1,3,3,3,,1,2,0,0,,3.0,6.0,3,1,24.583333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,그렇다,,,전북,금융/보험업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,보통이다
108747,2,4,대구,2,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,25.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,4.1,2,4,5,5,5,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-12-01,2020-03-01,,15.0,0,15.0,1,0,3,3,1,3,3,2,2,2,1,2,3,2,5.0,25,2,2,2,2,2,,7.0,3.0,3,1,2,2,2,1,3,3,3,2.0,2,2,0,0,,3.0,5.0,3,0,26.25,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,,도매/소매업,3차산업,5.0,25,40시간이하,제공하지않는다,가입하지않음,보통이다
108759,2,4,부산,1,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,15.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.07,2,5,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-08-01,2020-03-01,,7.0,0,7.0,0,0,2,3,2,3,3,1,1,3,3,1,3,3,5.0,40,1,2,1,1,1,15.0,7.0,3.0,3,1,2,1,2,1,3,3,3,2.0,2,2,0,0,,3.0,5.0,3,1,27.25,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경남,도매/소매업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,보통이다
108777,2,4,부산,1,29.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,60.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.5,2,4,3,3,3,1,2019,1,2,2010-03-01,2018-08-31,2019-09-01,,2019-05-01,2019-08-01,,3.0,0,3.0,0,0,3,2,4,3,2,3,3,2,2,2,2,2,5.0,60,3,3,3,3,3,2.0,13.0,3.0,3,1,2,2,1,1,1,1,1,2.0,2,1,0,1,,3.0,3.0,1,0,29.166666667,3.0,남자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇다,그렇다,그렇다,1000명미만,보통이다,,,부산,전문과학및기술서비스업,3차산업,5.0,60,40시간초과,제공하지않는다,가입하지않음,그렇지않다
108781,2,4,부산,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,40.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3,2.96,1,3,1,1,1,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-04-01,,0.0,0,0.0,0,0,1,1,-1,1,1,1,3,3,1,3,3,3,5.0,40,1,2,1,3,3,2.0,7.0,3.0,2,1,2,1,1,1,1,1,1,,1,1,0,0,,3.0,1.0,1,0,24.75,3.0,여자,보통이다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,,그렇다,,,부산,도매/소매업,3차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,그렇지않다
108824,2,5,광주,1,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,25.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.55,1,2,3,5,5,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2019-08-01,2020-01-01,,5.0,0,5.0,0,0,4,3,1,3,4,3,3,3,1,1,3,3,5.0,25,1,2,1,1,1,6.0,3.0,3.0,1,1,2,3,2,1,1,3,3,2.0,2,3,0,0,,2.0,4.3333333333,2,1,26.666666667,3.0,남자,건강하지않다,미혼,비수도권,잘맞다,문과,있다,그렇다,그렇지않다,그렇지않다,1000명미만,보통이다,,,광주,제조업,2차산업,5.0,25,40시간이하,제공하지않는다,가입했다,그렇다
108840,2,5,전북,1,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,4,5,5,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-04-01,,11.0,0,11.0,0,0,4,4,8,4,4,1,1,2,2,2,2,2,5.0,40,1,2,1,1,1,12.0,16.0,3.0,3,1,2,3,3,1,3,3,3,2.0,3,3,0,0,,3.0,5.3333333333,3,1,26.333333333,3.0,남자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,전북,교육서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇다
